
     Program AVERAGE v.6.1 (svn rev. 13369) starts on 14Sep2017 at 12:30: 0 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI & OpenMP), running on      32 processor cores
     Number of MPI processes:                 1
     Threads/MPI process:                    32
     Reading header from file  out.oncv

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1, nr2, nr3 values from input
 
     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum        4741    4741      1               246225   246225       1
 
     Reading data from file  out.oncv
    6.585601714   -0.146482903   -0.011106433
    6.596121844   -0.144255031   -0.010642317
    6.606641975   -0.142010669   -0.010184390
    6.617162105   -0.139752139   -0.009732812
    6.627682236   -0.137481676   -0.009287738
    6.638202367   -0.135201420   -0.008849325
    6.648722497   -0.132913415   -0.008417723
    6.659242628   -0.130619610   -0.007993084
    6.669762758   -0.128321847   -0.007575558
    6.680282889   -0.126021868   -0.007165290
    6.690803019   -0.123721306   -0.006762428
    6.701323150   -0.121421683   -0.006367115
    6.711843280   -0.119124412   -0.005979494
    6.722363411   -0.116830795   -0.005599706
    6.732883541   -0.114542017   -0.005227892
    6.743403672   -0.112259153   -0.004864190
    6.753923802   -0.109983160   -0.004508738
    6.764443933   -0.107714888   -0.004161673
    6.774964063   -0.105455069   -0.003823128
    6.785484194   -0.103204330   -0.003493238
    6.796004325   -0.100963189   -0.003172135
    6.806524455   -0.098732061   -0.002859948
    6.817044586   -0.096511258   -0.002556808
    6.827564716   -0.094301000   -0.002262841
    6.838084847   -0.092101415   -0.001978171
    6.848604977   -0.089912544   -0.001702921
    6.859125108   -0.087734351   -0.001437212
    6.869645238   -0.085566727   -0.001181160
    6.880165369   -0.083409497   -0.000934880
    6.890685499   -0.081262428   -0.000698481
    6.901205630   -0.079125234   -0.000472073
    6.911725760   -0.076997587   -0.000255756
    6.922245891   -0.074879125   -0.000049630
    6.932766021   -0.072769454    0.000146212
    6.943286152   -0.070668164    0.000331681
    6.953806283   -0.068574827    0.000506695
    6.964326413   -0.066489015    0.000671177
    6.974846544   -0.064410296    0.000825056
    6.985366674   -0.062338250    0.000968269
    6.995886805   -0.060272469    0.001100759
    7.006406935   -0.058212565    0.001222477
    7.016927066   -0.056158176    0.001333382
    7.027447196   -0.054108968    0.001433442
    7.037967327   -0.052064642    0.001522631
    7.048487457   -0.050024937    0.001600933
    7.059007588   -0.047989631    0.001668343
    7.069527718   -0.045958544    0.001724862
    7.080047849   -0.043931543    0.001770502
    7.090567979   -0.041908538    0.001805286
    7.101088110   -0.039889487    0.001829245
    7.111608241   -0.037874394    0.001842419
    7.122128371   -0.035863309    0.001844862
    7.132648502   -0.033856331    0.001836634
    7.143168632   -0.031853600    0.001817807
    7.153688763   -0.029855303    0.001788463
    7.164208893   -0.027861667    0.001748694
    7.174729024   -0.025872962    0.001698604
    7.185249154   -0.023889495    0.001638304
    7.195769285   -0.021911610    0.001567917
    7.206289415   -0.019939687    0.001487577
    7.216809546   -0.017974138    0.001397426
    7.227329676   -0.016015404    0.001297616
    7.237849807   -0.014063954    0.001188311
    7.248369937   -0.012120283    0.001069683
    7.258890068   -0.010184911    0.000941914
    7.269410199   -0.008258374    0.000805195
    7.279930329   -0.006341231    0.000659728
    7.290450460   -0.004434053    0.000505723
    7.300970590   -0.002537426    0.000343400
    7.311490721   -0.000651946    0.000172987
    7.322010851    0.001221783   -0.000005277
    7.332530982    0.003083153   -0.000191145
    7.343051112    0.004931553   -0.000384362
    7.353571243    0.006766373   -0.000584662
    7.364091373    0.008587009   -0.000791772
    7.374611504    0.010392861   -0.001005411
    7.385131634    0.012183344   -0.001225288
    7.395651765    0.013957883   -0.001451103
    7.406171895    0.015715924   -0.001682551
    7.416692026    0.017456934   -0.001919316
    7.427212157    0.019180401   -0.002161075
    7.437732287    0.020885847   -0.002407499
    7.448252418    0.022572820   -0.002658250
    7.458772548    0.024240908   -0.002912983
    7.469292679    0.025889733   -0.003171348
    7.479812809    0.027518958   -0.003432985
    7.490332940    0.029128291   -0.003697532
    7.500853070    0.030717482   -0.003964620
    7.511373201    0.032286328   -0.004233873
    7.521893331    0.033834672   -0.004504914
    7.532413462    0.035362405   -0.004777358
    7.542933592    0.036869462   -0.005050819
    7.553453723    0.038355824   -0.005324907
    7.563973853    0.039821515   -0.005599231
    7.574493984    0.041266595   -0.005873397
    7.585014115    0.042691164   -0.006147010
    7.595534245    0.044095349   -0.006419674
    7.606054376    0.045479304   -0.006690996
    7.616574506    0.046843201   -0.006960582
    7.627094637    0.048187224   -0.007228040
    7.637614767    0.049511562   -0.007492982
    7.648134898    0.050816398   -0.007755021
    7.658655028    0.052101904   -0.008013777
    7.669175159    0.053368226   -0.008268871
    7.679695289    0.054615484   -0.008519933
    7.690215420    0.055843753   -0.008766596
    7.700735550    0.057053060   -0.009008504
    7.711255681    0.058243371   -0.009245302
    7.721775811    0.059414586   -0.009476649
    7.732295942    0.060566529   -0.009702208
    7.742816073    0.061698941   -0.009921653
    7.753336203    0.062811473   -0.010134666
    7.763856334    0.063903682   -0.010340939
    7.774376464    0.064975027   -0.010540174
    7.784896595    0.066024866   -0.010732082
    7.795416725    0.067052455   -0.010916385
    7.805936856    0.068056948   -0.011092815
    7.816456986    0.069037400   -0.011261116
    7.826977117    0.069992769   -0.011421039
    7.837497247    0.070921924   -0.011572350
    7.848017378    0.071823651   -0.011714821
    7.858537508    0.072696662   -0.011848237
    7.869057639    0.073539604   -0.011972393
    7.879577769    0.074351075   -0.012087094
    7.890097900    0.075129633   -0.012192154
    7.900618031    0.075873812   -0.012287399
    7.911138161    0.076582141   -0.012372662
    7.921658292    0.077253154   -0.012447788
    7.932178422    0.077885416   -0.012512630
    7.942698553    0.078477531   -0.012567050
    7.953218683    0.079028170   -0.012610920
    7.963738814    0.079536081   -0.012644120
    7.974258944    0.080000109   -0.012666540
    7.984779075    0.080419218   -0.012678077
    7.995299205    0.080792501   -0.012678638
    8.005819336    0.081119197   -0.012668137
    8.016339466    0.081398707   -0.012646499
    8.026859597    0.081630608   -0.012613656
    8.037379727    0.081814658   -0.012569548
    8.047899858    0.081950812   -0.012514125
    8.058419989    0.082039225   -0.012447344
    8.068940119    0.082080261   -0.012369174
    8.079460250    0.082074490   -0.012279589
    8.089980380    0.082022696   -0.012178576
    8.100500511    0.081925870   -0.012066127
    8.111020641    0.081785210   -0.011942248
    8.121540772    0.081602113   -0.011806950
    8.132060902    0.081378167   -0.011660258
    8.142581033    0.081115143   -0.011502203
    8.153101163    0.080814980   -0.011332829
    8.163621294    0.080479774   -0.011152189
    8.174141424    0.080111761   -0.010960346
    8.184661555    0.079713304   -0.010757374
    8.195181685    0.079286868   -0.010543356
    8.205701816    0.078835009   -0.010318388
    8.216221947    0.078360351   -0.010082574
    8.226742077    0.077865566   -0.009836030
    8.237262208    0.077353354   -0.009578882
    8.247782338    0.076826426   -0.009311267
    8.258302469    0.076287481   -0.009033331
    8.268822599    0.075739189   -0.008745231
    8.279342730    0.075184171   -0.008447135
    8.289862860    0.074624982   -0.008139219
    8.300382991    0.074064098   -0.007821670
    8.310903121    0.073503895   -0.007494683
    8.321423252    0.072946639   -0.007158465
    8.331943382    0.072394476   -0.006813230
    8.342463513    0.071849416   -0.006459200
    8.352983643    0.071313327   -0.006096607
    8.363503774    0.070787930   -0.005725691
    8.374023905    0.070274788   -0.005346700
    8.384544035    0.069775307   -0.004959889
    8.395064166    0.069290732   -0.004565521
    8.405584296    0.068822145   -0.004163867
    8.416104427    0.068370467   -0.003755204
    8.426624557    0.067936460   -0.003339816
    8.437144688    0.067520729   -0.002917994
    8.447664818    0.067123729   -0.002490035
    8.458184949    0.066745769   -0.002056242
    8.468705079    0.066387017   -0.001616926
    8.479225210    0.066047508   -0.001172401
    8.489745340    0.065727153   -0.000722990
    8.500265471    0.065425746   -0.000269020
    8.510785601    0.065142970    0.000189177
    8.521305732    0.064878410    0.000651262
    8.531825863    0.064631558    0.001116892
    8.542345993    0.064401822    0.001585717
    8.552866124    0.064188536    0.002057385
    8.563386254    0.063990967    0.002531535
    8.573906385    0.063808323    0.003007806
    8.584426515    0.063639761    0.003485828
    8.594946646    0.063484393    0.003965231
    8.605466776    0.063341293    0.004445639
    8.615986907    0.063209507    0.004926672
    8.626507037    0.063088052    0.005407949
    8.637027168    0.062975929    0.005889085
    8.647547298    0.062872121    0.006369692
    8.658067429    0.062775605    0.006849383
    8.668587559    0.062685349    0.007327767
    8.679107690    0.062600325    0.007804456
    8.689627821    0.062519504    0.008279060
    8.700147951    0.062441865    0.008751191
    8.710668082    0.062366397    0.009220463
    8.721188212    0.062292103    0.009686492
    8.731708343    0.062218002    0.010148900
    8.742228473    0.062143134    0.010607310
    8.752748604    0.062066562    0.011061353
    8.763268734    0.061987372    0.011510666
    8.773788865    0.061904682    0.011954893
    8.784308995    0.061817640    0.012393686
    8.794829126    0.061725427    0.012826708
    8.805349256    0.061627263    0.013253630
    8.815869387    0.061522405    0.013674136
    8.826389517    0.061410151    0.014087919
    8.836909648    0.061289845    0.014494689
    8.847429779    0.061160873    0.014894166
    8.857949909    0.061022668    0.015286087
    8.868470040    0.060874713    0.015670201
    8.878990170    0.060716535    0.016046275
    8.889510301    0.060547713    0.016414091
    8.900030431    0.060367873    0.016773448
    8.910550562    0.060176691    0.017124162
    8.921070692    0.059973887    0.017466065
    8.931590823    0.059759228    0.017799008
    8.942110953    0.059532524    0.018122859
    8.952631084    0.059293625    0.018437503
    8.963151214    0.059042419    0.018742843
    8.973671345    0.058778827    0.019038800
    8.984191475    0.058502800    0.019325310
    8.994711606    0.058214314    0.019602330
    9.005231737    0.057913367    0.019869829
    9.015751867    0.057599971    0.020127796
    9.026271998    0.057274148    0.020376235
    9.036792128    0.056935925    0.020615163
    9.047312259    0.056585329    0.020844616
    9.057832389    0.056222381    0.021064641
    9.068352520    0.055847091    0.021275300
    9.078872650    0.055459451    0.021476668
    9.089392781    0.055059435    0.021668833
    9.099912911    0.054646991    0.021851896
    9.110433042    0.054222038    0.022025967
    9.120953172    0.053784464    0.022191168
    9.131473303    0.053334123    0.022347633
    9.141993433    0.052870832    0.022495503
    9.152513564    0.052394375    0.022634931
    9.163033695    0.051904494    0.022766076
    9.173553825    0.051400901    0.022889108
    9.184073956    0.050883268    0.023004202
    9.194594086    0.050351239    0.023111544
    9.205114217    0.049804428    0.023211325
    9.215634347    0.049242423    0.023303742
    9.226154478    0.048664795    0.023389001
    9.236674608    0.048071096    0.023467312
    9.247194739    0.047460873    0.023538892
    9.257714869    0.046833670    0.023603963
    9.268235000    0.046189034    0.023662753
    9.278755130    0.045526526    0.023715497
    9.289275261    0.044845723    0.023762431
    9.299795391    0.044146233    0.023803800
    9.310315522    0.043427694    0.023839851
    9.320835653    0.042689786    0.023870838
    9.331355783    0.041932239    0.023897016
    9.341875914    0.041154835    0.023918646
    9.352396044    0.040357419    0.023935995
    9.362916175    0.039539899    0.023949329
    9.373436305    0.038702255    0.023958922
    9.383956436    0.037844544    0.023965047
    9.394476566    0.036966899    0.023967982
    9.404996697    0.036069531    0.023968008
    9.415516827    0.035152738    0.023965406
    9.426036958    0.034216896    0.023960461
    9.436557088    0.033262465    0.023953458
    9.447077219    0.032289986    0.023944682
    9.457597349    0.031300078    0.023934421
    9.468117480    0.030293437    0.023922960
    9.478637611    0.029270832    0.023910585
    9.489157741    0.028233099    0.023897582
    9.499677872    0.027181139    0.023884234
    9.510198002    0.026115912    0.023870823
    9.520718133    0.025038433    0.023857627
    9.531238263    0.023949761    0.023844923
    9.541758394    0.022851001    0.023832985
    9.552278524    0.021743293    0.023822081
    9.562798655    0.020627809    0.023812475
    9.573318785    0.019505745    0.023804430
    9.583838916    0.018378319    0.023798199
    9.594359046    0.017246768    0.023794034
    9.604879177    0.016112338    0.023792178
    9.615399307    0.014976287    0.023792871
    9.625919438    0.013839880    0.023796344
    9.636439569    0.012704387    0.023802824
    9.646959699    0.011571082    0.023812530
    9.657479830    0.010441246    0.023825676
    9.667999960    0.009316160    0.023842468
    9.678520091    0.008197117    0.023863105
    9.689040221    0.007085415    0.023887780
    9.699560352    0.005982363    0.023916679
    9.710080482    0.004889287    0.023949982
    9.720600613    0.003807528    0.023987859
    9.731120743    0.002738451    0.024030479
    9.741640874    0.001683448    0.024077999
    9.752161004    0.000643940    0.024130572
    9.762681135   -0.000378614    0.024188346
    9.773201265   -0.001382719    0.024251460
    9.783721396   -0.002366832    0.024320048
    9.794241527   -0.003329367    0.024394239
    9.804761657   -0.004268688    0.024474155
    9.815281788   -0.005183107    0.024559912
    9.825801918   -0.006070882    0.024651622
    9.836322049   -0.006930222    0.024749390
    9.846842179   -0.007759283    0.024853314
    9.857362310   -0.008556171    0.024963490
    9.867882440   -0.009318950    0.025080006
    9.878402571   -0.010045639    0.025202944
    9.888922701   -0.010734228    0.025332382
    9.899442832   -0.011382679    0.025468392
    9.909962962   -0.011988934    0.025611039
    9.920483093   -0.012550933    0.025760383
    9.931003223   -0.013066616    0.025916479
    9.941523354   -0.013533944    0.026079374
    9.952043485   -0.013950908    0.026249109
    9.962563615   -0.014315543    0.026425720
    9.973083746   -0.014625945    0.026609236
    9.983603876   -0.014880288    0.026799678
    9.994124007   -0.015076837    0.026997060
   10.004644137   -0.015213966    0.027201391
   10.015164268   -0.015290174    0.027412671
   10.025684398   -0.015304099    0.027630893
   10.036204529   -0.015254536    0.027856043
   10.046724659   -0.015140449    0.028088098
   10.057244790   -0.014960987    0.028327029
   10.067764920   -0.014715492    0.028572798
   10.078285051   -0.014403515    0.028825360
   10.088805181   -0.014024823    0.029084662
   10.099325312   -0.013579404    0.029350644
   10.109845443   -0.013067478    0.029623237
   10.120365573   -0.012489499    0.029902366
   10.130885704   -0.011846153    0.030187947
   10.141405834   -0.011138364    0.030479892
   10.151925965   -0.010367288    0.030778103
   10.162446095   -0.009534308    0.031082477
   10.172966226   -0.008641030    0.031392904
   10.183486356   -0.007689274    0.031709270
   10.194006487   -0.006681062    0.032031454
   10.204526617   -0.005618606    0.032359330
   10.215046748   -0.004504298    0.032692767
   10.225566878   -0.003340690    0.033031631
   10.236087009   -0.002130480    0.033375784
   10.246607139   -0.000876496    0.033725085
   10.257127270    0.000418324    0.034079389
   10.267647401    0.001750953    0.034438550
   10.278167531    0.003118286    0.034802421
   10.288687662    0.004517169    0.035170851
   10.299207792    0.005944411    0.035543692
   10.309727923    0.007396802    0.035920792
   10.320248053    0.008871137    0.036302002
   10.330768184    0.010364225    0.036687172
   10.341288314    0.011872910    0.037076154
   10.351808445    0.013394083    0.037468800
   10.362328575    0.014924695    0.037864964
   10.372848706    0.016461771    0.038264503
   10.383368836    0.018002414    0.038667274
   10.393888967    0.019543820    0.039073139
   10.404409097    0.021083279    0.039481961
   10.414929228    0.022618185    0.039893605
   10.425449359    0.024146032    0.040307940
   10.435969489    0.025664422    0.040724837
   10.446489620    0.027171061    0.041144171
   10.457009750    0.028663757    0.041565817
   10.467529881    0.030140422    0.041989656
   10.478050011    0.031599062    0.042415570
   10.488570142    0.033037776    0.042843442
   10.499090272    0.034454748    0.043273160
   10.509610403    0.035848244    0.043704613
   10.520130533    0.037216602    0.044137692
   10.530650664    0.038558228    0.044572289
   10.541170794    0.039871588    0.045008299
   10.551690925    0.041155204    0.045445617
   10.562211055    0.042407645    0.045884139
   10.572731186    0.043627524    0.046323763
   10.583251317    0.044813494    0.046764388
   10.593771447    0.045964243    0.047205910
   10.604291578    0.047078495    0.047648230
   10.614811708    0.048155001    0.048091246
   10.625331839    0.049192547    0.048534856
   10.635851969    0.050189951    0.048978958
   10.646372100    0.051146063    0.049423451
   10.656892230    0.052059771    0.049868232
   10.667412361    0.052930000    0.050313196
   10.677932491    0.053755722    0.050758241
   10.688452622    0.054535956    0.051203261
   10.698972752    0.055269776    0.051648151
   10.709492883    0.055956315    0.052092804
   10.720013013    0.056594770    0.052537113
   10.730533144    0.057184409    0.052980971
   10.741053275    0.057724578    0.053424269
   10.751573405    0.058214701    0.053866899
   10.762093536    0.058654285    0.054308752
   10.772613666    0.059042925    0.054749718
   10.783133797    0.059380305    0.055189688
   10.793653927    0.059666199    0.055628552
   10.804174058    0.059900466    0.056066202
   10.814694188    0.060083055    0.056502529
   10.825214319    0.060213994    0.056937425
   10.835734449    0.060293391    0.057370783
   10.846254580    0.060321421    0.057802497
   10.856774710    0.060298323    0.058232461
   10.867294841    0.060224387    0.058660573
   10.877814971    0.060099945    0.059086729
   10.888335102    0.059925357    0.059510831
   10.898855233    0.059700999    0.059932779
   10.909375363    0.059427249    0.060352477
   10.919895494    0.059104476    0.060769832
   10.930415624    0.058733019    0.061184752
   10.940935755    0.058313179    0.061597149
   10.951455885    0.057845204    0.062006937
   10.961976016    0.057329273    0.062414033
   10.972496146    0.056765489    0.062818358
   10.983016277    0.056153864    0.063219835
   10.993536407    0.055494312    0.063618391
   11.004056538    0.054786645    0.064013958
   11.014576668    0.054030562    0.064406470
   11.025096799    0.053225652    0.064795866
   11.035616929    0.052371391    0.065182088
   11.046137060    0.051467147    0.065565085
   11.056657191    0.050512183    0.065944807
   11.067177321    0.049505668    0.066321211
   11.077697452    0.048446686    0.066694258
   11.088217582    0.047334250    0.067063914
   11.098737713    0.046167319    0.067430151
   11.109257843    0.044944817    0.067792944
   11.119777974    0.043665653    0.068152277
   11.130298104    0.042328743    0.068508136
   11.140818235    0.040933037    0.068860514
   11.151338365    0.039477542    0.069209412
   11.161858496    0.037961352    0.069554835
   11.172378626    0.036383670    0.069896793
   11.182898757    0.034743839    0.070235305
   11.193418887    0.033041369    0.070570395
   11.203939018    0.031275959    0.070902093
   11.214459149    0.029447527    0.071230436
   11.224979279    0.027556227    0.071555468
   11.235499410    0.025602476    0.071877238
   11.246019540    0.023586970    0.072195803
   11.256539671    0.021510695    0.072511224
   11.267059801    0.019374950    0.072823572
   11.277579932    0.017181345    0.073132921
   11.288100062    0.014931817    0.073439352
   11.298620193    0.012628623    0.073742951
   11.309140323    0.010274347    0.074043810
   11.319660454    0.007871886    0.074342028
   11.330180584    0.005424448    0.074637707
   11.340700715    0.002935538    0.074930953
   11.351220845    0.000408938    0.075221879
   11.361740976   -0.002151309    0.075510599
   11.372261107   -0.004740921    0.075797234
   11.382781237   -0.007355402    0.076081904
   11.393301368   -0.009990074    0.076364736
   11.403821498   -0.012640096    0.076645856
   11.414341629   -0.015300504    0.076925395
   11.424861759   -0.017966238    0.077203483
   11.435381890   -0.020632174    0.077480252
   11.445902020   -0.023293153    0.077755836
   11.456422151   -0.025944020    0.078030367
   11.466942281   -0.028579645    0.078303978
   11.477462412   -0.031194961    0.078576803
   11.487982542   -0.033784981    0.078848974
   11.498502673   -0.036344833    0.079120620
   11.509022803   -0.038869777    0.079391873
   11.519542934   -0.041355224    0.079662860
   11.530063065   -0.043796756    0.079933708
   11.540583195   -0.046190137    0.080204542
   11.551103326   -0.048531325    0.080475483
   11.561623456   -0.050816478    0.080746654
   11.572143587   -0.053041956    0.081018171
   11.582663717   -0.055204326    0.081290151
   11.593183848   -0.057300354    0.081562707
   11.603703978   -0.059327001    0.081835953
   11.614224109   -0.061281417    0.082109997
   11.624744239   -0.063160927    0.082384946
   11.635264370   -0.064963019    0.082660908
   11.645784500   -0.066685332    0.082937985
   11.656304631   -0.068325636    0.083216281
   11.666824761   -0.069881819    0.083495895
   11.677344892   -0.071351865    0.083776929
   11.687865023   -0.072733845    0.084059479
   11.698385153   -0.074025889    0.084343644
   11.708905284   -0.075226181    0.084629519
   11.719425414   -0.076332935    0.084917200
   11.729945545   -0.077344387    0.085206783
   11.740465675   -0.078258781    0.085498360
   11.750985806   -0.079074359    0.085792025
   11.761505936   -0.079789355    0.086087871
   11.772026067   -0.080401990    0.086385990
   11.782546197   -0.080910468    0.086686474
   11.793066328   -0.081312976    0.086989413
   11.803586458   -0.081607691    0.087294897
   11.814106589   -0.081792780    0.087603015
   11.824626719   -0.081866413    0.087913854
   11.835146850   -0.081826767    0.088227501
   11.845666981   -0.081672046    0.088544041
   11.856187111   -0.081400490    0.088863556
   11.866707242   -0.081010392    0.089186129
   11.877227372   -0.080500115    0.089511837
   11.887747503   -0.079868113    0.089840757
   11.898267633   -0.079112946    0.090172963
   11.908787764   -0.078233298    0.090508527
   11.919307894   -0.077228000    0.090847514
   11.929828025   -0.076096047    0.091189990
   11.940348155   -0.074836612    0.091536014
   11.950868286   -0.073449065    0.091885644
   11.961388416   -0.071932986    0.092238932
   11.971908547   -0.070288180    0.092595927
   11.982428677   -0.068514686    0.092956672
   11.992948808   -0.066612784    0.093321207
   12.003468939   -0.064583004    0.093689567
   12.013989069   -0.062426127    0.094061783
   12.024509200   -0.060143188    0.094437882
   12.035029330   -0.057735472    0.094817886
   12.045549461   -0.055204512    0.095201811
   12.056069591   -0.052552082    0.095589671
   12.066589722   -0.049780187    0.095981475
   12.077109852   -0.046891052    0.096377228
   12.087629983   -0.043887110    0.096776931
   12.098150113   -0.040770987    0.097180581
   12.108670244   -0.037545486    0.097588172
   12.119190374   -0.034213570    0.097999695
   12.129710505   -0.030778342    0.098415137
   12.140230635   -0.027243032    0.098834482
   12.150750766   -0.023610970    0.099257711
   12.161270897   -0.019885576    0.099684802
   12.171791027   -0.016070337    0.100115733
   12.182311158   -0.012168791    0.100550475
   12.192831288   -0.008184512    0.100989001
   12.203351419   -0.004121092    0.101431278
   12.213871549    0.000017869    0.101877272
   12.224391680    0.004228775    0.102326948
   12.234911810    0.008508050    0.102780265
   12.245431941    0.012852137    0.103237183
   12.255952071    0.017257512    0.103697656
   12.266472202    0.021720685    0.104161638
   12.276992332    0.026238203    0.104629077
   12.287512463    0.030806651    0.105099919
   12.298032593    0.035422652    0.105574106
   12.308552724    0.040082862    0.106051577
   12.319072855    0.044783969    0.106532264
   12.329592985    0.049522689    0.107016097
   12.340113116    0.054295754    0.107502999
   12.350633246    0.059099911    0.107992890
   12.361153377    0.063931915    0.108485681
   12.371673507    0.068788517    0.108981280
   12.382193638    0.073666460    0.109479588
   12.392713768    0.078562472    0.109980499
   12.403233899    0.083473259    0.110483899
   12.413754029    0.088395498    0.110989670
   12.424274160    0.093325831    0.111497685
   12.434794290    0.098260867    0.112007810
   12.445314421    0.103197172    0.112519903
   12.455834551    0.108131271    0.113033816
   12.466354682    0.113059649    0.113549395
   12.476874813    0.117978753    0.114066475
   12.487394943    0.122884989    0.114584888
   12.497915074    0.127774737    0.115104458
   12.508435204    0.132644346    0.115625003
   12.518955335    0.137490150    0.116146333
   12.529475465    0.142308470    0.116668255
   12.539995596    0.147095631    0.117190570
   12.550515726    0.151847962    0.117713075
   12.561035857    0.156561819    0.118235562
   12.571555987    0.161233588    0.118757819
   12.582076118    0.165859702    0.119279634
   12.592596248    0.170436649    0.119800789
   12.603116379    0.174960991    0.120321067
   12.613636509    0.179429368    0.120840249
   12.624156640    0.183838515    0.121358117
   12.634676771    0.188185272    0.121874452
   12.645196901    0.192466591    0.122389036
   12.655717032    0.196679548    0.122901653
   12.666237162    0.200821350    0.123412090
   12.676757293    0.204889339    0.123920135
   12.687277423    0.208881002    0.124425580
   12.697797554    0.212793970    0.124928222
   12.708317684    0.216626024    0.125427860
   12.718837815    0.220375093    0.125924299
   12.729357945    0.224039257    0.126417348
   12.739878076    0.227616741    0.126906821
   12.750398206    0.231105916    0.127392538
   12.760918337    0.234505291    0.127874325
   12.771438467    0.237813514    0.128352012
   12.781958598    0.241029358    0.128825436
   12.792478729    0.244151722    0.129294439
   12.802998859    0.247179618    0.129758868
   12.813518990    0.250112166    0.130218578
   12.824039120    0.252948588    0.130673428
   12.834559251    0.255688195    0.131123282
   12.845079381    0.258330387    0.131568009
   12.855599512    0.260874639    0.132007486
   12.866119642    0.263320497    0.132441591
   12.876639773    0.265667573    0.132870209
   12.887159903    0.267915538    0.133293230
   12.897680034    0.270064120    0.133710546
   12.908200164    0.272113096    0.134122054
   12.918720295    0.274062295    0.134527657
   12.929240425    0.275911593    0.134927258
   12.939760556    0.277660913    0.135320766
   12.950280687    0.279310228    0.135708093
   12.960800817    0.280859559    0.136089153
   12.971320948    0.282308982    0.136463864
   12.981841078    0.283658627    0.136832146
   12.992361209    0.284908685    0.137193923
   13.002881339    0.286059413    0.137549120
   13.013401470    0.287111136    0.137897665
   13.023921600    0.288064259    0.138239489
   13.034441731    0.288919266    0.138574525
   13.044961861    0.289676729    0.138902707
   13.055481992    0.290337316    0.139223974
   13.066002122    0.290901792    0.139538265
   13.076522253    0.291371028    0.139845520
   13.087042383    0.291746003    0.140145684
   13.097562514    0.292027808    0.140438702
   13.108082645    0.292217653    0.140724522
   13.118602775    0.292316861    0.141003092
   13.129122906    0.292326877    0.141274363
   13.139643036    0.292249263    0.141538288
   13.150163167    0.292085698    0.141794820
   13.160683297    0.291837976    0.142043915
   13.171203428    0.291508003    0.142285528
   13.181723558    0.291097789    0.142519617
   13.192243689    0.290609444    0.142746140
   13.202763819    0.290045173    0.142965056
   13.213283950    0.289407264    0.143176324
   13.223804080    0.288698082    0.143379904
   13.234324211    0.287920056    0.143575754
   13.244844341    0.287075672    0.143763835
   13.255364472    0.286167462    0.143944105
   13.265884603    0.285197988    0.144116523
   13.276404733    0.284169836    0.144281047
   13.286924864    0.283085602    0.144437633
   13.297444994    0.281947882    0.144586238
   13.307965125    0.280759258    0.144726816
   13.318485255    0.279522290    0.144859322
   13.329005386    0.278239507    0.144983707
   13.339525516    0.276913394    0.145099922
   13.350045647    0.275546387    0.145207917
   13.360565777    0.274140865    0.145307641
   13.371085908    0.272699143    0.145399041
   13.381606038    0.271223468    0.145482064
   13.392126169    0.269716016    0.145556656
   13.402646299    0.268178887    0.145622761
   13.413166430    0.266614106    0.145680324
   13.423686561    0.265023624    0.145729291
   13.434206691    0.263409317    0.145769606
   13.444726822    0.261772993    0.145801216
   13.455246952    0.260116389    0.145824068
   13.465767083    0.258441185    0.145838110
   13.476287213    0.256749003    0.145843293
   13.486807344    0.255041419    0.145839571
   13.497327474    0.253319964    0.145826899
   13.507847605    0.251586142    0.145805239
   13.518367735    0.249841430    0.145774554
   13.528887866    0.248087290    0.145734812
   13.539407996    0.246325180    0.145685987
   13.549928127    0.244556561    0.145628059
   13.560448257    0.242782904    0.145561012
   13.570968388    0.241005702    0.145484837
   13.581488519    0.239226473    0.145399532
   13.592008649    0.237446773    0.145305103
   13.602528780    0.235668195    0.145201562
   13.613048910    0.233892377    0.145088929
   13.623569041    0.232121009    0.144967232
   13.634089171    0.230355827    0.144836505
   13.644609302    0.228598623    0.144696794
   13.655129432    0.226851239    0.144548148
   13.665649563    0.225115569    0.144390629
   13.676169693    0.223393552    0.144224302
   13.686689824    0.221687171    0.144049244
   13.697209954    0.219998445    0.143865535
   13.707730085    0.218329424    0.143673267
   13.718250215    0.216682179    0.143472535
   13.728770346    0.215058792    0.143263442
   13.739290477    0.213461350    0.143046098
   13.749810607    0.211891928    0.142820617
   13.760330738    0.210352582    0.142587118
   13.770850868    0.208845333    0.142345728
   13.781370999    0.207372160    0.142096573
   13.791891129    0.205934981    0.141839787
   13.802411260    0.204535644    0.141575505
   13.812931390    0.203175915    0.141303865
   13.823451521    0.201857467    0.141025007
   13.833971651    0.200581865    0.140739071
   13.844491782    0.199350560    0.140446200
   13.855011912    0.198164879    0.140146537
   13.865532043    0.197026014    0.139840223
   13.876052173    0.195935020    0.139527401
   13.886572304    0.194892805    0.139208210
   13.897092435    0.193900129    0.138882791
   13.907612565    0.192957600    0.138551279
   13.918132696    0.192065674    0.138213810
