
     Program AVERAGE v.6.1 (svn rev. 13369) starts on 14Sep2017 at 12:29:12 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI & OpenMP), running on      32 processor cores
     Number of MPI processes:                 1
     Threads/MPI process:                    32
     Reading header from file  out.oncv

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1, nr2, nr3 values from input
 
     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum        5377    5377      1               295907   295907       1
 
     Reading data from file  out.oncv
   16.874016000   -0.357117926   -0.058054992
   16.887701333   -0.351085088   -0.058219335
   16.901386667   -0.344691907   -0.058393488
   16.915072000   -0.337947789   -0.058577195
   16.928757333   -0.330862678   -0.058770185
   16.942442667   -0.323447046   -0.058972172
   16.956128000   -0.315711873   -0.059182858
   16.969813333   -0.307668639   -0.059401928
   16.983498667   -0.299329304   -0.059629059
   16.997184000   -0.290706290   -0.059863911
   17.010869333   -0.281812467   -0.060106134
   17.024554667   -0.272661128   -0.060355367
   17.038240000   -0.263265975   -0.060611235
   17.051925333   -0.253641093   -0.060873356
   17.065610667   -0.243800934   -0.061141337
   17.079296000   -0.233760286   -0.061414774
   17.092981333   -0.223534259   -0.061693257
   17.106666667   -0.213138255   -0.061976366
   17.120352000   -0.202587947   -0.062263674
   17.134037333   -0.191899249   -0.062554750
   17.147722667   -0.181088296   -0.062849153
   17.161408000   -0.170171409   -0.063146440
   17.175093333   -0.159165076   -0.063446163
   17.188778667   -0.148085916   -0.063747869
   17.202464000   -0.136950650   -0.064051104
   17.216149333   -0.125776073   -0.064355412
   17.229834667   -0.114579019   -0.064660335
   17.243520000   -0.103376327   -0.064965415
   17.257205333   -0.092184805   -0.065270198
   17.270890667   -0.081021194   -0.065574227
   17.284576000   -0.069902129   -0.065877053
   17.298261333   -0.058844099   -0.066178228
   17.311946667   -0.047863402   -0.066477311
   17.325632000   -0.036976105   -0.066773866
   17.339317333   -0.026197993   -0.067067467
   17.353002667   -0.015544530   -0.067357695
   17.366688000   -0.005030801   -0.067644142
   17.380373333    0.005328530   -0.067926413
   17.394058667    0.015519274   -0.068204125
   17.407744000    0.025527767   -0.068476908
   17.421429333    0.035340922   -0.068744409
   17.435114667    0.044946278   -0.069006294
   17.448800000    0.054332050   -0.069262244
   17.462485333    0.063487176   -0.069511962
   17.476170667    0.072401366   -0.069755170
   17.489856000    0.081065144   -0.069991613
   17.503541333    0.089469883   -0.070221059
   17.517226667    0.097607848   -0.070443299
   17.530912000    0.105472222   -0.070658149
   17.544597333    0.113057133   -0.070865450
   17.558282667    0.120357671   -0.071065070
   17.571968000    0.127369905   -0.071256901
   17.585653333    0.134090883   -0.071440862
   17.599338667    0.140518634   -0.071616897
   17.613024000    0.146652152   -0.071784977
   17.626709333    0.152491384   -0.071945098
   17.640394667    0.158037198   -0.072097278
   17.654080000    0.163291347   -0.072241562
   17.667765333    0.168256427   -0.072378014
   17.681450667    0.172935819   -0.072506719
   17.695136000    0.177333636   -0.072627784
   17.708821333    0.181454645   -0.072741330
   17.722506667    0.185304198   -0.072847495
   17.736192000    0.188888149   -0.072946429
   17.749877333    0.192212763   -0.073038293
   17.763562667    0.195284628   -0.073123258
   17.777248000    0.198110559   -0.073201499
   17.790933333    0.200697496   -0.073273195
   17.804618667    0.203052412   -0.073338527
   17.818304000    0.205182207   -0.073397673
   17.831989333    0.207093615   -0.073450805
   17.845674667    0.208793106   -0.073498092
   17.859360000    0.210286797   -0.073539692
   17.873045333    0.211580363   -0.073575751
   17.886730667    0.212678961   -0.073606402
   17.900416000    0.213587151   -0.073631763
   17.914101333    0.214308839   -0.073651935
   17.927786667    0.214847216   -0.073667000
   17.941472000    0.215204716   -0.073677022
   17.955157333    0.215382982   -0.073682042
   17.968842667    0.215382838   -0.073682082
   17.982528000    0.215204285   -0.073677141
   17.996213333    0.214846497   -0.073667200
   18.009898667    0.214307829   -0.073652214
   18.023584000    0.213585847   -0.073632122
   18.037269333    0.212677359   -0.073606840
   18.050954667    0.211578460   -0.073576269
   18.064640000    0.210284586   -0.073540289
   18.078325333    0.208790583   -0.073498768
   18.092010667    0.207090774   -0.073451560
   18.105696000    0.205179041   -0.073398505
   18.119381333    0.203048914   -0.073339438
   18.133066667    0.200693660   -0.073274184
   18.146752000    0.198106377   -0.073202565
   18.160437333    0.195280093   -0.073124401
   18.174122667    0.192207868   -0.073039513
   18.187808000    0.188882887   -0.072947725
   18.201493333    0.185298563   -0.072848868
   18.215178667    0.181448630   -0.072742779
   18.228864000    0.177327235   -0.072629308
   18.242549333    0.172929028   -0.072508319
   18.256234667    0.168249240   -0.072379687
   18.269920000    0.163283762   -0.072243310
   18.283605333    0.158029210   -0.072099101
   18.297290667    0.152482992   -0.071946994
   18.310976000    0.146643354   -0.071786947
   18.324661333    0.140509429   -0.071618940
   18.338346667    0.134081274   -0.071442977
   18.352032000    0.127359892   -0.071259089
   18.365717333    0.120347256   -0.071067331
   18.379402667    0.113046320   -0.070867783
   18.393088000    0.105461016   -0.070660554
   18.406773333    0.097596255   -0.070445775
   18.420458667    0.089457909   -0.070223607
   18.434144000    0.081052797   -0.069994233
   18.447829333    0.072388655   -0.069757861
   18.461514667    0.063474110   -0.069514724
   18.475200000    0.054318639   -0.069265078
   18.488885333    0.044932534   -0.069009199
   18.502570667    0.035326856   -0.068747386
   18.516256000    0.025513392   -0.068479956
   18.529941333    0.015504604   -0.068207244
   18.543626667    0.005313578   -0.067929604
   18.557312000   -0.005046019   -0.067647405
   18.570997333   -0.015560000   -0.067361030
   18.584682667   -0.026213700   -0.067070874
   18.598368000   -0.036992031   -0.066777345
   18.612053333   -0.047879533   -0.066480862
   18.625738667   -0.058860417   -0.066181852
   18.639424000   -0.069918617   -0.065880751
   18.653109333   -0.081037835   -0.065577998
   18.666794667   -0.092201582   -0.065274042
   18.680480000   -0.103393222   -0.064969334
   18.694165333   -0.114596016   -0.064664328
   18.707850667   -0.125793153   -0.064359480
   18.721536000   -0.136967795   -0.064055248
   18.735221333   -0.148103110   -0.063752089
   18.748906667   -0.159182301   -0.063450459
   18.762592000   -0.170188647   -0.063150813
   18.776277333   -0.181105530   -0.062853603
   18.789962667   -0.191916462   -0.062559278
   18.803648000   -0.202605122   -0.062268281
   18.817333333   -0.213155376   -0.061981051
   18.831018667   -0.223551308   -0.061698022
   18.844704000   -0.233777247   -0.061419620
   18.858389333   -0.243817792   -0.061146264
   18.872074667   -0.253657833   -0.060878365
   18.885760000   -0.263282580   -0.060616326
   18.899445333   -0.272677583   -0.060360541
   18.913130667   -0.281828758   -0.060111392
   18.926816000   -0.290722403   -0.059869253
   18.940501333   -0.299345225   -0.059634486
   18.954186667   -0.307684355   -0.059407441
   18.967872000   -0.315727371   -0.059188457
   18.981557333   -0.323462313   -0.058977859
   18.995242667   -0.330877703   -0.058775960
   19.008928000   -0.337962560   -0.058583059
   19.022613333   -0.344706413   -0.058399442
   19.036298667   -0.351099319   -0.058225379
   19.049984000   -0.357131872   -0.058061127
   19.063669333   -0.362795218   -0.057906927
   19.077354667   -0.368081063   -0.057763005
   19.091040000   -0.372981684   -0.057629572
   19.104725333   -0.377489936   -0.057506824
   19.118410667   -0.381599262   -0.057394938
   19.132096000   -0.385303696   -0.057294077
   19.145781333   -0.388597872   -0.057204389
   19.159466667   -0.391477027   -0.057126003
   19.173152000   -0.393937004   -0.057059032
   19.186837333   -0.395974259   -0.057003575
   19.200522667   -0.397585859   -0.056959709
   19.214208000   -0.398769486   -0.056927500
   19.227893333   -0.399523440   -0.056906993
   19.241578667   -0.399846638   -0.056898218
   19.255264000   -0.399738617   -0.056901187
   19.268949333   -0.399199533   -0.056915897
   19.282634667   -0.398230157   -0.056942326
   19.296320000   -0.396831884   -0.056980437
   19.310005333   -0.395006722   -0.057030174
   19.323690667   -0.392757298   -0.057091465
   19.337376000   -0.390086851   -0.057164222
   19.351061333   -0.386999233   -0.057248341
   19.364746667   -0.383498905   -0.057343698
   19.378432000   -0.379590933   -0.057450156
   19.392117333   -0.375280984   -0.057567561
   19.405802667   -0.370575321   -0.057695740
   19.419488000   -0.365480796   -0.057834508
   19.433173333   -0.360004845   -0.057983661
   19.446858667   -0.354155478   -0.058142982
   19.460544000   -0.347941271   -0.058312235
   19.474229333   -0.341371357   -0.058491173
   19.487914667   -0.334455411   -0.058679531
   19.501600000   -0.327203644   -0.058877032
   19.515285333   -0.319626782   -0.059083383
   19.528970667   -0.311736059   -0.059298278
   19.542656000   -0.303543196   -0.059521397
   19.556341333   -0.295060386   -0.059752409
   19.570026667   -0.286300279   -0.059990970
   19.583712000   -0.277275957   -0.060236722
   19.597397333   -0.268000921   -0.060489299
   19.611082667   -0.258489068   -0.060748322
   19.624768000   -0.248754668   -0.061013402
   19.638453333   -0.238812344   -0.061284142
   19.652138667   -0.228677048   -0.061560134
   19.665824000   -0.218364041   -0.061840964
   19.679509333   -0.207888861   -0.062126207
   19.693194667   -0.197267306   -0.062415435
   19.706880000   -0.186515404   -0.062708212
   19.720565333   -0.175649386   -0.063004094
   19.734250667   -0.164685660   -0.063302638
   19.747936000   -0.153640783   -0.063603391
   19.761621333   -0.142531430   -0.063905901
   19.775306667   -0.131374362   -0.064209712
   19.788992000   -0.120186398   -0.064514366
   19.802677333   -0.108984378   -0.064819408
   19.816362667   -0.097785131   -0.065124379
   19.830048000   -0.086605436   -0.065428824
   19.843733333   -0.075461987   -0.065732291
   19.857418667   -0.064371349   -0.066034329
   19.871104000   -0.053349922   -0.066334495
   19.884789333   -0.042413894   -0.066632350
   19.898474667   -0.031579196   -0.066927463
   19.912160000   -0.020861460   -0.067219411
   19.925845333   -0.010275965   -0.067507781
   19.939530667    0.000162407   -0.067792171
   19.953216000    0.010439224   -0.068072190
   19.966901333    0.020540554   -0.068347464
   19.980586667    0.030453014   -0.068617630
   19.994272000    0.040163824   -0.068882345
   20.007957333    0.049660854   -0.069141281
   20.021642667    0.058932677   -0.069394130
   20.035328000    0.067968610   -0.069640606
   20.049013333    0.076758765   -0.069880441
   20.062698667    0.085294085   -0.070113392
   20.076384000    0.093566386   -0.070339237
   20.090069333    0.101568389   -0.070557782
   20.103754667    0.109293746   -0.070768853
   20.117440000    0.116737064   -0.070972306
   20.131125333    0.123893921   -0.071168019
   20.144810667    0.130760876   -0.071355899
   20.158496000    0.137335468   -0.071535878
   20.172181333    0.143616210   -0.071707913
   20.185866667    0.149602576   -0.071871986
   20.199552000    0.155294978   -0.072028107
   20.213237333    0.160694730   -0.072176305
   20.226922667    0.165804014   -0.072316636
   20.240608000    0.170625825   -0.072449175
   20.254293333    0.175163918   -0.072574018
   20.267978667    0.179422742   -0.072691279
   20.281664000    0.183407368   -0.072801086
   20.295349333    0.187123407   -0.072903586
   20.309034667    0.190576932   -0.072998934
   20.322720000    0.193774381   -0.073087296
   20.336405333    0.196722466   -0.073168846
   20.350090667    0.199428079   -0.073243760
   20.363776000    0.201898188   -0.073312219
   20.377461333    0.204139741   -0.073374403
   20.391146667    0.206159569   -0.073430487
   20.404832000    0.207964285   -0.073480643
   20.418517333    0.209560194   -0.073525033
   20.432202667    0.210953203   -0.073563810
   20.445888000    0.212148736   -0.073597114
   20.459573333    0.213151662   -0.073625071
   20.473258667    0.213966221   -0.073647790
   20.486944000    0.214595968   -0.073665363
   20.500629333    0.215043721   -0.073677863
   20.514314667    0.215311522   -0.073685343
 
     AVERAGE      :     0.31s CPU         1.03s WALL

 
   This run was terminated on:  12:29:13  14Sep2017            

=------------------------------------------------------------------------------=
   JOB DONE.
=------------------------------------------------------------------------------=
